,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
5071,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-01-2014,German Lotto,25-01-2014,I,6 Numbers + SuperBall,0,22027888.9,"[24, 32, 36, 37, 45, 48]",8,,,,,
5072,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-01-2014,German Lotto,25-01-2014,II,6 Numbers,1,2341995.4,"[24, 32, 36, 37, 45, 48]",8,,,,,
5073,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-01-2014,German Lotto,25-01-2014,III,5 Numbers + SuperBall,107,10943.9,"[24, 32, 36, 37, 45, 48]",8,,,,,
5074,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-01-2014,German Lotto,25-01-2014,IV,5 Numbers,996,3527.1,"[24, 32, 36, 37, 45, 48]",8,,,,,
5075,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-01-2014,German Lotto,25-01-2014,V,4 Numbers + SuperBall,6487,180.5,"[24, 32, 36, 37, 45, 48]",8,,,,,
5076,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-01-2014,German Lotto,25-01-2014,VI,4 Numbers,53619,43.6,"[24, 32, 36, 37, 45, 48]",8,,,,,
5077,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-01-2014,German Lotto,25-01-2014,VII,3 Numbers + SuperBall,117452,19.9,"[24, 32, 36, 37, 45, 48]",8,,,,,
5078,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-01-2014,German Lotto,25-01-2014,VIII,3 Numbers,966313,10.9,"[24, 32, 36, 37, 45, 48]",8,,,,,
5079,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-01-2014,German Lotto,25-01-2014,IX,2 Numbers + SuperBall,849567,5,"[24, 32, 36, 37, 45, 48]",8,,,,,
5080,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-01-2014,German Lotto,22-01-2014,I,6 Numbers + SuperBall,0,17966562,"[2, 18, 23, 26, 42, 46]",8,,,,,
5081,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-01-2014,German Lotto,22-01-2014,II,6 Numbers,4,292470.1,"[2, 18, 23, 26, 42, 46]",8,,,,,
5082,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-01-2014,German Lotto,22-01-2014,III,5 Numbers + SuperBall,58,10085.1,"[2, 18, 23, 26, 42, 46]",8,,,,,
5083,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-01-2014,German Lotto,22-01-2014,IV,5 Numbers,448,3917,"[2, 18, 23, 26, 42, 46]",8,,,,,
5084,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-01-2014,German Lotto,22-01-2014,V,4 Numbers + SuperBall,3369,173.6,"[2, 18, 23, 26, 42, 46]",8,,,,,
5085,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-01-2014,German Lotto,22-01-2014,VI,4 Numbers,28042,41.7,"[2, 18, 23, 26, 42, 46]",8,,,,,
5086,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-01-2014,German Lotto,22-01-2014,VII,3 Numbers + SuperBall,56493,20.7,"[2, 18, 23, 26, 42, 46]",8,,,,,
5087,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-01-2014,German Lotto,22-01-2014,VIII,3 Numbers,478330,11,"[2, 18, 23, 26, 42, 46]",8,,,,,
5088,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-01-2014,German Lotto,22-01-2014,IX,2 Numbers + SuperBall,430409,5,"[2, 18, 23, 26, 42, 46]",8,,,,,
5089,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-01-2014,German Lotto,18-01-2014,I,6 Numbers + SuperBall,0,15933409.5,"[11, 15, 16, 26, 32, 36]",2,,,,,
5090,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-01-2014,German Lotto,18-01-2014,II,6 Numbers,4,546277.4,"[11, 15, 16, 26, 32, 36]",2,,,,,
5091,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-01-2014,German Lotto,18-01-2014,III,5 Numbers + SuperBall,95,11500.5,"[11, 15, 16, 26, 32, 36]",2,,,,,
5092,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-01-2014,German Lotto,18-01-2014,IV,5 Numbers,946,3464.7,"[11, 15, 16, 26, 32, 36]",2,,,,,
5093,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-01-2014,German Lotto,18-01-2014,V,4 Numbers + SuperBall,5644,193.5,"[11, 15, 16, 26, 32, 36]",2,,,,,
5094,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-01-2014,German Lotto,18-01-2014,VI,4 Numbers,53300,40.9,"[11, 15, 16, 26, 32, 36]",2,,,,,
5095,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-01-2014,German Lotto,18-01-2014,VII,3 Numbers + SuperBall,102242,21.3,"[11, 15, 16, 26, 32, 36]",2,,,,,
5096,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-01-2014,German Lotto,18-01-2014,VIII,3 Numbers,957587,10.2,"[11, 15, 16, 26, 32, 36]",2,,,,,
5097,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-01-2014,German Lotto,18-01-2014,IX,2 Numbers + SuperBall,746266,5,"[11, 15, 16, 26, 32, 36]",2,,,,,
5098,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-01-2014,German Lotto,15-01-2014,I,6 Numbers + SuperBall,0,12178190.7,"[6, 22, 39, 41, 43, 49]",4,,,,,
5099,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-01-2014,German Lotto,15-01-2014,II,6 Numbers,2,531744.5,"[6, 22, 39, 41, 43, 49]",4,,,,,
5100,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-01-2014,German Lotto,15-01-2014,III,5 Numbers + SuperBall,39,13634.4,"[6, 22, 39, 41, 43, 49]",4,,,,,
5101,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-01-2014,German Lotto,15-01-2014,IV,5 Numbers,436,3658.7,"[6, 22, 39, 41, 43, 49]",4,,,,,
5102,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-01-2014,German Lotto,15-01-2014,V,4 Numbers + SuperBall,2816,188.8,"[6, 22, 39, 41, 43, 49]",4,,,,,
5103,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-01-2014,German Lotto,15-01-2014,VI,4 Numbers,25405,41.8,"[6, 22, 39, 41, 43, 49]",4,,,,,
5104,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-01-2014,German Lotto,15-01-2014,VII,3 Numbers + SuperBall,48717,21.8,"[6, 22, 39, 41, 43, 49]",4,,,,,
5105,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-01-2014,German Lotto,15-01-2014,VIII,3 Numbers,434775,11,"[6, 22, 39, 41, 43, 49]",4,,,,,
5106,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-01-2014,German Lotto,15-01-2014,IX,2 Numbers + SuperBall,352886,5,"[6, 22, 39, 41, 43, 49]",4,,,,,
5107,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-11-2014,German Lotto,41650,I,6 Numbers + SuperBall,1,3017480,"[4, 14, 24, 30, 41, 48]",7,,,,,
5108,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-11-2014,German Lotto,41650,II,6 Numbers,5,342921.3,"[4, 14, 24, 30, 41, 48]",7,,,,,
5109,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-11-2014,German Lotto,41650,III,5 Numbers + SuperBall,83,10328.9,"[4, 14, 24, 30, 41, 48]",7,,,,,
5110,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-11-2014,German Lotto,41650,IV,5 Numbers,672,3827.2,"[4, 14, 24, 30, 41, 48]",7,,,,,
5111,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-11-2014,German Lotto,41650,V,4 Numbers + SuperBall,4399,194.8,"[4, 14, 24, 30, 41, 48]",7,,,,,
5112,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-11-2014,German Lotto,41650,VI,4 Numbers,34142,50.2,"[4, 14, 24, 30, 41, 48]",7,,,,,
5113,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-11-2014,German Lotto,41650,VII,3 Numbers + SuperBall,84834,20.2,"[4, 14, 24, 30, 41, 48]",7,,,,,
5114,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-11-2014,German Lotto,41650,VIII,3 Numbers,654154,11.7,"[4, 14, 24, 30, 41, 48]",7,,,,,
5115,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-11-2014,German Lotto,41650,IX,2 Numbers + SuperBall,682103,5,"[4, 14, 24, 30, 41, 48]",7,,,,,
5116,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-01-2014,German Lotto,41640,I,6 Numbers + SuperBall,0,1704897.4,"[6, 8, 23, 24, 25, 46]",6,,,,,
5117,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-01-2014,German Lotto,41640,II,6 Numbers,1,971719.4,"[6, 8, 23, 24, 25, 46]",6,,,,,
5118,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-01-2014,German Lotto,41640,III,5 Numbers + SuperBall,54,8997.4,"[6, 8, 23, 24, 25, 46]",6,,,,,
5119,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-01-2014,German Lotto,41640,IV,5 Numbers,359,4060.1,"[6, 8, 23, 24, 25, 46]",6,,,,,
5120,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-01-2014,German Lotto,41640,V,4 Numbers + SuperBall,2599,186.9,"[6, 8, 23, 24, 25, 46]",6,,,,,
5121,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-01-2014,German Lotto,41640,VI,4 Numbers,22170,43.8,"[6, 8, 23, 24, 25, 46]",6,,,,,
5122,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-01-2014,German Lotto,41640,VII,3 Numbers + SuperBall,50146,19.3,"[6, 8, 23, 24, 25, 46]",6,,,,,
5123,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-01-2014,German Lotto,41640,VIII,3 Numbers,432164,10.1,"[6, 8, 23, 24, 25, 46]",6,,,,,
5124,https://www.lottoland.com/en/german-lottery/results-winning-numbers/01-01-2014,German Lotto,41640,IX,2 Numbers + SuperBall,379484,5,"[6, 8, 23, 24, 25, 46]",6,,,,,
5125,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-12-2013,German Lotto,28-12-2013,I,6 Numbers + SuperBall,1,9002562.5,"[6, 9, 10, 22, 32, 43]",3,,,,,
5126,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-12-2013,German Lotto,28-12-2013,II,6 Numbers,2,1010630.2,"[6, 9, 10, 22, 32, 43]",3,,,,,
5127,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-12-2013,German Lotto,28-12-2013,III,5 Numbers + SuperBall,122,8283.8,"[6, 9, 10, 22, 32, 43]",3,,,,,
5128,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-12-2013,German Lotto,28-12-2013,IV,5 Numbers,1080,2807.3,"[6, 9, 10, 22, 32, 43]",3,,,,,
5129,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-12-2013,German Lotto,28-12-2013,V,4 Numbers + SuperBall,6492,155.6,"[6, 9, 10, 22, 32, 43]",3,,,,,
5130,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-12-2013,German Lotto,28-12-2013,VI,4 Numbers,56818,35.5,"[6, 9, 10, 22, 32, 43]",3,,,,,
5131,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-12-2013,German Lotto,28-12-2013,VII,3 Numbers + SuperBall,110900,18.2,"[6, 9, 10, 22, 32, 43]",3,,,,,
5132,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-12-2013,German Lotto,28-12-2013,VIII,3 Numbers,965468,9.4,"[6, 9, 10, 22, 32, 43]",3,,,,,
5133,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-12-2013,German Lotto,28-12-2013,IX,2 Numbers + SuperBall,804700,5,"[6, 9, 10, 22, 32, 43]",3,,,,,
5134,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-12-2013,German Lotto,25-12-2013,I,6 Numbers + SuperBall,0,5444969.3,"[4, 26, 27, 40, 44, 46]",8,,,,,
5135,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-12-2013,German Lotto,25-12-2013,II,6 Numbers,4,264500.4,"[4, 26, 27, 40, 44, 46]",8,,,,,
5136,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-12-2013,German Lotto,25-12-2013,III,5 Numbers + SuperBall,42,12595.2,"[4, 26, 27, 40, 44, 46]",8,,,,,
5137,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-12-2013,German Lotto,25-12-2013,IV,5 Numbers,377,4209.5,"[4, 26, 27, 40, 44, 46]",8,,,,,
5138,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-12-2013,German Lotto,25-12-2013,V,4 Numbers + SuperBall,2588,204.4,"[4, 26, 27, 40, 44, 46]",8,,,,,
5139,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-12-2013,German Lotto,25-12-2013,VI,4 Numbers,22296,47.4,"[4, 26, 27, 40, 44, 46]",8,,,,,
5140,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-12-2013,German Lotto,25-12-2013,VII,3 Numbers + SuperBall,50355,21,"[4, 26, 27, 40, 44, 46]",8,,,,,
5141,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-12-2013,German Lotto,25-12-2013,VIII,3 Numbers,426874,11.1,"[4, 26, 27, 40, 44, 46]",8,,,,,
5142,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-12-2013,German Lotto,25-12-2013,IX,2 Numbers + SuperBall,392544,5,"[4, 26, 27, 40, 44, 46]",8,,,,,
5143,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-12-2013,German Lotto,21-12-2013,I,6 Numbers + SuperBall,0,3603833.5,"[4, 5, 17, 25, 27, 35]",5,,,,,
5144,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-12-2013,German Lotto,21-12-2013,II,6 Numbers,3,660848.1,"[4, 5, 17, 25, 27, 35]",5,,,,,
5145,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-12-2013,German Lotto,21-12-2013,III,5 Numbers + SuperBall,114,8695.3,"[4, 5, 17, 25, 27, 35]",5,,,,,
5146,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-12-2013,German Lotto,21-12-2013,IV,5 Numbers,1029,2890,"[4, 5, 17, 25, 27, 35]",5,,,,,
5147,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-12-2013,German Lotto,21-12-2013,V,4 Numbers + SuperBall,7709,128.5,"[4, 5, 17, 25, 27, 35]",5,,,,,
5148,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-12-2013,German Lotto,21-12-2013,VI,4 Numbers,55850,35.4,"[4, 5, 17, 25, 27, 35]",5,,,,,
5149,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-12-2013,German Lotto,21-12-2013,VII,3 Numbers + SuperBall,139325,14.2,"[4, 5, 17, 25, 27, 35]",5,,,,,
5150,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-12-2013,German Lotto,21-12-2013,VIII,3 Numbers,1038305,8.5,"[4, 5, 17, 25, 27, 35]",5,,,,,
5151,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-12-2013,German Lotto,21-12-2013,IX,2 Numbers + SuperBall,945134,5,"[4, 5, 17, 25, 27, 35]",5,,,,,
5152,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-12-2013,German Lotto,18-12-2013,I,6 Numbers + SuperBall,1,24118712.1,"[2, 12, 18, 34, 35, 44]",9,,,,,
5153,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-12-2013,German Lotto,18-12-2013,II,6 Numbers,1,1369399.6,"[2, 12, 18, 34, 35, 44]",9,,,,,
5154,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-12-2013,German Lotto,18-12-2013,III,5 Numbers + SuperBall,82,8349.9,"[2, 12, 18, 34, 35, 44]",9,,,,,
5155,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-12-2013,German Lotto,18-12-2013,IV,5 Numbers,541,3796.8,"[2, 12, 18, 34, 35, 44]",9,,,,,
5156,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-12-2013,German Lotto,18-12-2013,V,4 Numbers + SuperBall,3418,200.3,"[2, 12, 18, 34, 35, 44]",9,,,,,
5157,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-12-2013,German Lotto,18-12-2013,VI,4 Numbers,30401,45,"[2, 12, 18, 34, 35, 44]",9,,,,,
5158,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-12-2013,German Lotto,18-12-2013,VII,3 Numbers + SuperBall,61450,22.2,"[2, 12, 18, 34, 35, 44]",9,,,,,
5159,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-12-2013,German Lotto,18-12-2013,VIII,3 Numbers,557909,11,"[2, 12, 18, 34, 35, 44]",9,,,,,
5160,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-12-2013,German Lotto,18-12-2013,IX,2 Numbers + SuperBall,461756,5,"[2, 12, 18, 34, 35, 44]",9,,,,,
5161,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-12-2013,German Lotto,14-12-2013,I,6 Numbers + SuperBall,0,21769680.8,"[5, 6, 17, 19, 27, 38]",3,,,,,
5162,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-12-2013,German Lotto,14-12-2013,II,6 Numbers,7,325407.4,"[5, 6, 17, 19, 27, 38]",3,,,,,
5163,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-12-2013,German Lotto,14-12-2013,III,5 Numbers + SuperBall,187,6090.5,"[5, 6, 17, 19, 27, 38]",3,,,,,
5164,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-12-2013,German Lotto,14-12-2013,IV,5 Numbers,1579,2163.8,"[5, 6, 17, 19, 27, 38]",3,,,,,
5165,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-12-2013,German Lotto,14-12-2013,V,4 Numbers + SuperBall,9716,117.2,"[5, 6, 17, 19, 27, 38]",3,,,,,
5166,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-12-2013,German Lotto,14-12-2013,VI,4 Numbers,85901,26.5,"[5, 6, 17, 19, 27, 38]",3,,,,,
5167,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-12-2013,German Lotto,14-12-2013,VII,3 Numbers + SuperBall,160692,14.1,"[5, 6, 17, 19, 27, 38]",3,,,,,
5168,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-12-2013,German Lotto,14-12-2013,VIII,3 Numbers,1393150,7.3,"[5, 6, 17, 19, 27, 38]",3,,,,,
5169,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-12-2013,German Lotto,14-12-2013,IX,2 Numbers + SuperBall,1047982,5,"[5, 6, 17, 19, 27, 38]",3,,,,,
5170,https://www.lottoland.com/en/german-lottery/results-winning-numbers/30-11-2013,German Lotto,30-11-2013,I,6 Numbers + SuperBall,0,9968256.8,"[1, 24, 30, 33, 39, 47]",7,,,,,
5171,https://www.lottoland.com/en/german-lottery/results-winning-numbers/30-11-2013,German Lotto,30-11-2013,II,6 Numbers,2,994053.8,"[1, 24, 30, 33, 39, 47]",7,,,,,
5172,https://www.lottoland.com/en/german-lottery/results-winning-numbers/30-11-2013,German Lotto,30-11-2013,III,5 Numbers + SuperBall,91,10923.6,"[1, 24, 30, 33, 39, 47]",7,,,,,
5173,https://www.lottoland.com/en/german-lottery/results-winning-numbers/30-11-2013,German Lotto,30-11-2013,IV,5 Numbers,719,4147.6,"[1, 24, 30, 33, 39, 47]",7,,,,,
5174,https://www.lottoland.com/en/german-lottery/results-winning-numbers/30-11-2013,German Lotto,30-11-2013,V,4 Numbers + SuperBall,5613,177,"[1, 24, 30, 33, 39, 47]",7,,,,,
5175,https://www.lottoland.com/en/german-lottery/results-winning-numbers/30-11-2013,German Lotto,30-11-2013,VI,4 Numbers,44139,45,"[1, 24, 30, 33, 39, 47]",7,,,,,
5176,https://www.lottoland.com/en/german-lottery/results-winning-numbers/30-11-2013,German Lotto,30-11-2013,VII,3 Numbers + SuperBall,110144,18,"[1, 24, 30, 33, 39, 47]",7,,,,,
5177,https://www.lottoland.com/en/german-lottery/results-winning-numbers/30-11-2013,German Lotto,30-11-2013,VIII,3 Numbers,842511,10.6,"[1, 24, 30, 33, 39, 47]",7,,,,,
5178,https://www.lottoland.com/en/german-lottery/results-winning-numbers/30-11-2013,German Lotto,30-11-2013,IX,2 Numbers + SuperBall,851977,5,"[1, 24, 30, 33, 39, 47]",7,,,,,
5179,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-11-2013,German Lotto,27-11-2013,I,6 Numbers + SuperBall,0,6424629.4,"[11, 28, 31, 36, 38, 42]",7,,,,,
5180,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-11-2013,German Lotto,27-11-2013,II,6 Numbers,1,887350.9,"[11, 28, 31, 36, 38, 42]",7,,,,,
5181,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-11-2013,German Lotto,27-11-2013,III,5 Numbers + SuperBall,38,11675.6,"[11, 28, 31, 36, 38, 42]",7,,,,,
5182,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-11-2013,German Lotto,27-11-2013,IV,5 Numbers,280,4753.6,"[11, 28, 31, 36, 38, 42]",7,,,,,
5183,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-11-2013,German Lotto,27-11-2013,V,4 Numbers + SuperBall,2325,190.8,"[11, 28, 31, 36, 38, 42]",7,,,,,
5184,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-11-2013,German Lotto,27-11-2013,VI,4 Numbers,17380,51,"[11, 28, 31, 36, 38, 42]",7,,,,,
5185,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-11-2013,German Lotto,27-11-2013,VII,3 Numbers + SuperBall,44891,19.7,"[11, 28, 31, 36, 38, 42]",7,,,,,
5186,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-11-2013,German Lotto,27-11-2013,VIII,3 Numbers,346619,11.5,"[11, 28, 31, 36, 38, 42]",7,,,,,
5187,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-11-2013,German Lotto,27-11-2013,IX,2 Numbers + SuperBall,360150,5,"[11, 28, 31, 36, 38, 42]",7,,,,,
5188,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-11-2013,German Lotto,23-11-2013,I,6 Numbers + SuperBall,0,4857765.6,"[7, 12, 19, 30, 33, 35]",5,,,,,
5189,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-11-2013,German Lotto,23-11-2013,II,6 Numbers,5,539613,"[7, 12, 19, 30, 33, 35]",5,,,,,
5190,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-11-2013,German Lotto,23-11-2013,III,5 Numbers + SuperBall,153,6034.8,"[7, 12, 19, 30, 33, 35]",5,,,,,
5191,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-11-2013,German Lotto,23-11-2013,IV,5 Numbers,1151,2406.5,"[7, 12, 19, 30, 33, 35]",5,,,,,
5192,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-11-2013,German Lotto,23-11-2013,V,4 Numbers + SuperBall,7497,123.1,"[7, 12, 19, 30, 33, 35]",5,,,,,
5193,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-11-2013,German Lotto,23-11-2013,VI,4 Numbers,59044,31.2,"[7, 12, 19, 30, 33, 35]",5,,,,,
5194,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-11-2013,German Lotto,23-11-2013,VII,3 Numbers + SuperBall,128162,14.4,"[7, 12, 19, 30, 33, 35]",5,,,,,
5195,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-11-2013,German Lotto,23-11-2013,VIII,3 Numbers,1011498,8.2,"[7, 12, 19, 30, 33, 35]",5,,,,,
5196,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-11-2013,German Lotto,23-11-2013,IX,2 Numbers + SuperBall,0,5,"[7, 12, 19, 30, 33, 35]",5,,,,,
5197,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-11-2013,German Lotto,20-11-2013,I,6 Numbers + SuperBall,0,1504895.6,"[9, 16, 19, 24, 36, 42]",5,,,,,
5198,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-11-2013,German Lotto,20-11-2013,II,6 Numbers,0,851415.6,"[9, 16, 19, 24, 36, 42]",5,,,,,
5199,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-11-2013,German Lotto,20-11-2013,III,5 Numbers + SuperBall,85,5008.3,"[9, 16, 19, 24, 36, 42]",5,,,,,
5200,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-11-2013,German Lotto,20-11-2013,IV,5 Numbers,552,2313.6,"[9, 16, 19, 24, 36, 42]",5,,,,,
5201,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-11-2013,German Lotto,20-11-2013,V,4 Numbers + SuperBall,3178,133.9,"[9, 16, 19, 24, 36, 42]",5,,,,,
5202,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-11-2013,German Lotto,20-11-2013,VI,4 Numbers,26789,31.7,"[9, 16, 19, 24, 36, 42]",5,,,,,
5203,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-11-2013,German Lotto,20-11-2013,VII,3 Numbers + SuperBall,48430,17.5,"[9, 16, 19, 24, 36, 42]",5,,,,,
5204,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-11-2013,German Lotto,20-11-2013,VIII,3 Numbers,399176,9.5,"[9, 16, 19, 24, 36, 42]",5,,,,,
5205,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-11-2013,German Lotto,20-11-2013,IX,2 Numbers + SuperBall,347589,5,"[9, 16, 19, 24, 36, 42]",5,,,,,
5206,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-11-2013,German Lotto,16-11-2013,I,6 Numbers + SuperBall,1,21273654.2,"[9, 19, 24, 39, 42, 43]",4,,,,,
5207,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-11-2013,German Lotto,16-11-2013,II,6 Numbers,13,272241.3,"[9, 19, 24, 39, 42, 43]",4,,,,,
5208,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-11-2013,German Lotto,16-11-2013,III,5 Numbers + SuperBall,175,6720.9,"[9, 19, 24, 39, 42, 43]",4,,,,,
5209,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-11-2013,German Lotto,16-11-2013,IV,5 Numbers,1791,1970.1,"[9, 19, 24, 39, 42, 43]",4,,,,,
5210,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-11-2013,German Lotto,16-11-2013,V,4 Numbers + SuperBall,8100,145.2,"[9, 19, 24, 39, 42, 43]",4,,,,,
5211,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-11-2013,German Lotto,16-11-2013,VI,4 Numbers,75009,31.3,"[9, 19, 24, 39, 42, 43]",4,,,,,
5212,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-11-2013,German Lotto,16-11-2013,VII,3 Numbers + SuperBall,127002,18.5,"[9, 19, 24, 39, 42, 43]",4,,,,,
5213,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-11-2013,German Lotto,16-11-2013,VIII,3 Numbers,1165629,9,"[9, 19, 24, 39, 42, 43]",4,,,,,
