,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
106,https://www.lottoland.com/en/superenalotto/results-winning-numbers/06-02-2021,SuperEnalotto,44349,V,3 Numbers,19510,38.04,"[36, 49, 50, 61, 66, 76]",[82]
107,https://www.lottoland.com/en/superenalotto/results-winning-numbers/06-02-2021,SuperEnalotto,44349,VI,2 Numbers,339281,6.76,"[36, 49, 50, 61, 66, 76]",[82]
108,https://www.lottoland.com/en/superenalotto/results-winning-numbers/04-02-2021,SuperEnalotto,44288,I,6 Numbers,0,No hits,"[5, 19, 27, 35, 40, 82]",[66]
109,https://www.lottoland.com/en/superenalotto/results-winning-numbers/04-02-2021,SuperEnalotto,44288,II,5 Numbers + Jolly Number,0,No hits,"[5, 19, 27, 35, 40, 82]",[66]
110,https://www.lottoland.com/en/superenalotto/results-winning-numbers/04-02-2021,SuperEnalotto,44288,III,5 Numbers,1,195911.05,"[5, 19, 27, 35, 40, 82]",[66]
111,https://www.lottoland.com/en/superenalotto/results-winning-numbers/04-02-2021,SuperEnalotto,44288,IV,4 Numbers,816,249.45,"[5, 19, 27, 35, 40, 82]",[66]
112,https://www.lottoland.com/en/superenalotto/results-winning-numbers/04-02-2021,SuperEnalotto,44288,V,3 Numbers,30010,20.15,"[5, 19, 27, 35, 40, 82]",[66]
113,https://www.lottoland.com/en/superenalotto/results-winning-numbers/04-02-2021,SuperEnalotto,44288,VI,2 Numbers,420977,5,"[5, 19, 27, 35, 40, 82]",[66]
114,https://www.lottoland.com/en/superenalotto/results-winning-numbers/02-02-2021,SuperEnalotto,44229,I,6 Numbers,0,No hits,"[28, 41, 54, 67, 78, 86]",[29]
115,https://www.lottoland.com/en/superenalotto/results-winning-numbers/02-02-2021,SuperEnalotto,44229,II,5 Numbers + Jolly Number,0,No hits,"[28, 41, 54, 67, 78, 86]",[29]
116,https://www.lottoland.com/en/superenalotto/results-winning-numbers/02-02-2021,SuperEnalotto,44229,III,5 Numbers,4,50253.94,"[28, 41, 54, 67, 78, 86]",[29]
117,https://www.lottoland.com/en/superenalotto/results-winning-numbers/02-02-2021,SuperEnalotto,44229,IV,4 Numbers,656,318.07,"[28, 41, 54, 67, 78, 86]",[29]
118,https://www.lottoland.com/en/superenalotto/results-winning-numbers/02-02-2021,SuperEnalotto,44229,V,3 Numbers,19351,32.05,"[28, 41, 54, 67, 78, 86]",[29]
119,https://www.lottoland.com/en/superenalotto/results-winning-numbers/02-02-2021,SuperEnalotto,44229,VI,2 Numbers,313025,6.11,"[28, 41, 54, 67, 78, 86]",[29]
