,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
76,https://www.lottoland.com/en/quina/results-winning-numbers/27-02-2021,Brazil Quina,27-02-2021,I,5 Numbers,0,No hits,"[29, 45, 50, 68, 72]",[]
77,https://www.lottoland.com/en/quina/results-winning-numbers/27-02-2021,Brazil Quina,27-02-2021,II,4 Numbers,69,1685.1,"[29, 45, 50, 68, 72]",[]
78,https://www.lottoland.com/en/quina/results-winning-numbers/27-02-2021,Brazil Quina,27-02-2021,III,3 Numbers,6307,27.72,"[29, 45, 50, 68, 72]",[]
79,https://www.lottoland.com/en/quina/results-winning-numbers/27-02-2021,Brazil Quina,27-02-2021,IV,2 Numbers,160636,0.6,"[29, 45, 50, 68, 72]",[]
80,https://www.lottoland.com/en/quina/results-winning-numbers/26-02-2021,Brazil Quina,26-02-2021,I,5 Numbers,0,No hits,"[16, 20, 25, 26, 58]",[]
81,https://www.lottoland.com/en/quina/results-winning-numbers/26-02-2021,Brazil Quina,26-02-2021,II,4 Numbers,82,1554.58,"[16, 20, 25, 26, 58]",[]
82,https://www.lottoland.com/en/quina/results-winning-numbers/26-02-2021,Brazil Quina,26-02-2021,III,3 Numbers,8496,22.56,"[16, 20, 25, 26, 58]",[]
83,https://www.lottoland.com/en/quina/results-winning-numbers/26-02-2021,Brazil Quina,26-02-2021,IV,2 Numbers,212619,0.5,"[16, 20, 25, 26, 58]",[]
84,https://www.lottoland.com/en/quina/results-winning-numbers/25-02-2021,Brazil Quina,25-02-2021,I,5 Numbers,0,No hits,"[3, 19, 34, 45, 79]",[]
85,https://www.lottoland.com/en/quina/results-winning-numbers/25-02-2021,Brazil Quina,25-02-2021,II,4 Numbers,113,1051.6,"[3, 19, 34, 45, 79]",[]
86,https://www.lottoland.com/en/quina/results-winning-numbers/25-02-2021,Brazil Quina,25-02-2021,III,3 Numbers,8337,21.43,"[3, 19, 34, 45, 79]",[]
87,https://www.lottoland.com/en/quina/results-winning-numbers/25-02-2021,Brazil Quina,25-02-2021,IV,2 Numbers,212180,0.46,"[3, 19, 34, 45, 79]",[]
88,https://www.lottoland.com/en/quina/results-winning-numbers/24-02-2021,Brazil Quina,24-02-2021,I,5 Numbers,0,No hits,"[6, 22, 33, 53, 67]",[]
89,https://www.lottoland.com/en/quina/results-winning-numbers/24-02-2021,Brazil Quina,24-02-2021,II,4 Numbers,94,1147.66,"[6, 22, 33, 53, 67]",[]
90,https://www.lottoland.com/en/quina/results-winning-numbers/24-02-2021,Brazil Quina,24-02-2021,III,3 Numbers,8174,19.85,"[6, 22, 33, 53, 67]",[]
91,https://www.lottoland.com/en/quina/results-winning-numbers/24-02-2021,Brazil Quina,24-02-2021,IV,2 Numbers,193882,0.46,"[6, 22, 33, 53, 67]",[]
92,https://www.lottoland.com/en/quina/results-winning-numbers/23-02-2021,Brazil Quina,23-02-2021,I,5 Numbers,0,No hits,"[25, 46, 47, 49, 66]",[]
93,https://www.lottoland.com/en/quina/results-winning-numbers/23-02-2021,Brazil Quina,23-02-2021,II,4 Numbers,76,1332.99,"[25, 46, 47, 49, 66]",[]
94,https://www.lottoland.com/en/quina/results-winning-numbers/23-02-2021,Brazil Quina,23-02-2021,III,3 Numbers,6836,22.28,"[25, 46, 47, 49, 66]",[]
95,https://www.lottoland.com/en/quina/results-winning-numbers/23-02-2021,Brazil Quina,23-02-2021,IV,2 Numbers,159225,0.53,"[25, 46, 47, 49, 66]",[]
96,https://www.lottoland.com/en/quina/results-winning-numbers/22-02-2021,Brazil Quina,22-02-2021,I,5 Numbers,0,No hits,"[46, 58, 69, 79, 80]",[]
97,https://www.lottoland.com/en/quina/results-winning-numbers/22-02-2021,Brazil Quina,22-02-2021,II,4 Numbers,75,1286.13,"[46, 58, 69, 79, 80]",[]
98,https://www.lottoland.com/en/quina/results-winning-numbers/22-02-2021,Brazil Quina,22-02-2021,III,3 Numbers,5933,24.45,"[46, 58, 69, 79, 80]",[]
99,https://www.lottoland.com/en/quina/results-winning-numbers/22-02-2021,Brazil Quina,22-02-2021,IV,2 Numbers,135238,0.59,"[46, 58, 69, 79, 80]",[]
100,https://www.lottoland.com/en/quina/results-winning-numbers/20-02-2021,Brazil Quina,20-02-2021,I,5 Numbers,0,No hits,"[4, 17, 54, 66, 80]",[]
101,https://www.lottoland.com/en/quina/results-winning-numbers/20-02-2021,Brazil Quina,20-02-2021,II,4 Numbers,80,1087.46,"[4, 17, 54, 66, 80]",[]
102,https://www.lottoland.com/en/quina/results-winning-numbers/20-02-2021,Brazil Quina,20-02-2021,III,3 Numbers,6449,20.28,"[4, 17, 54, 66, 80]",[]
103,https://www.lottoland.com/en/quina/results-winning-numbers/20-02-2021,Brazil Quina,20-02-2021,IV,2 Numbers,152602,0.47,"[4, 17, 54, 66, 80]",[]
104,https://www.lottoland.com/en/quina/results-winning-numbers/19-02-2021,Brazil Quina,19-02-2021,I,5 Numbers,0,No hits,"[7, 11, 23, 65, 70]",[]
105,https://www.lottoland.com/en/quina/results-winning-numbers/19-02-2021,Brazil Quina,19-02-2021,II,4 Numbers,50,1710.82,"[7, 11, 23, 65, 70]",[]
106,https://www.lottoland.com/en/quina/results-winning-numbers/19-02-2021,Brazil Quina,19-02-2021,III,3 Numbers,5789,22.22,"[7, 11, 23, 65, 70]",[]
107,https://www.lottoland.com/en/quina/results-winning-numbers/19-02-2021,Brazil Quina,19-02-2021,IV,2 Numbers,144662,0.49,"[7, 11, 23, 65, 70]",[]
