,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
78,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-01-2021,Swedish Lotto Plus,27-01-2021,IV,5 Numbers,14.85,,"[1, 2, 4, 9, 10, 31, 32]","[11, 13, 23, 33]"
79,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-01-2021,Swedish Lotto Plus,27-01-2021,V,4 Numbers,1.98,,"[1, 2, 4, 9, 10, 31, 32]","[11, 13, 23, 33]"
80,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/23-01-2021,Swedish Lotto Plus,23-01-2021,I,7 Numbers,396868.23,,"[7, 11, 12, 13, 16, 26, 33]","[9, 21, 30, 34]"
81,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/23-01-2021,Swedish Lotto Plus,23-01-2021,II,6 Numbers + Bonus,1488.26,,"[7, 11, 12, 13, 16, 26, 33]","[9, 21, 30, 34]"
82,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/23-01-2021,Swedish Lotto Plus,23-01-2021,III,6 Numbers,148.83,,"[7, 11, 12, 13, 16, 26, 33]","[9, 21, 30, 34]"
83,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/23-01-2021,Swedish Lotto Plus,23-01-2021,IV,5 Numbers,14.88,,"[7, 11, 12, 13, 16, 26, 33]","[9, 21, 30, 34]"
84,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/23-01-2021,Swedish Lotto Plus,23-01-2021,V,4 Numbers,1.98,,"[7, 11, 12, 13, 16, 26, 33]","[9, 21, 30, 34]"
85,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-01-2021,Swedish Lotto Plus,20-01-2021,I,7 Numbers,98603.51,,"[3, 13, 18, 20, 21, 22, 23]","[4, 8, 33, 35]"
86,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-01-2021,Swedish Lotto Plus,20-01-2021,II,6 Numbers + Bonus,1479.05,,"[3, 13, 18, 20, 21, 22, 23]","[4, 8, 33, 35]"
87,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-01-2021,Swedish Lotto Plus,20-01-2021,III,6 Numbers,147.91,,"[3, 13, 18, 20, 21, 22, 23]","[4, 8, 33, 35]"
88,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-01-2021,Swedish Lotto Plus,20-01-2021,IV,5 Numbers,14.79,,"[3, 13, 18, 20, 21, 22, 23]","[4, 8, 33, 35]"
89,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-01-2021,Swedish Lotto Plus,20-01-2021,V,4 Numbers,1.97,,"[3, 13, 18, 20, 21, 22, 23]","[4, 8, 33, 35]"
90,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/16-01-2021,Swedish Lotto Plus,16-01-2021,I,7 Numbers,494030.04,,"[7, 10, 13, 15, 26, 27, 31]","[14, 20, 28, 35]"
91,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/16-01-2021,Swedish Lotto Plus,16-01-2021,II,6 Numbers + Bonus,1482.09,,"[7, 10, 13, 15, 26, 27, 31]","[14, 20, 28, 35]"
92,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/16-01-2021,Swedish Lotto Plus,16-01-2021,III,6 Numbers,148.21,,"[7, 10, 13, 15, 26, 27, 31]","[14, 20, 28, 35]"
93,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/16-01-2021,Swedish Lotto Plus,16-01-2021,IV,5 Numbers,14.82,,"[7, 10, 13, 15, 26, 27, 31]","[14, 20, 28, 35]"
94,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/16-01-2021,Swedish Lotto Plus,16-01-2021,V,4 Numbers,1.98,,"[7, 10, 13, 15, 26, 27, 31]","[14, 20, 28, 35]"
95,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-01-2021,Swedish Lotto Plus,13-01-2021,I,7 Numbers,198469.82,,"[2, 9, 13, 18, 22, 29, 33]","[5, 7, 21, 27]"
96,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-01-2021,Swedish Lotto Plus,13-01-2021,II,6 Numbers + Bonus,1488.52,,"[2, 9, 13, 18, 22, 29, 33]","[5, 7, 21, 27]"
97,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-01-2021,Swedish Lotto Plus,13-01-2021,III,6 Numbers,148.85,,"[2, 9, 13, 18, 22, 29, 33]","[5, 7, 21, 27]"
98,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-01-2021,Swedish Lotto Plus,13-01-2021,IV,5 Numbers,14.89,,"[2, 9, 13, 18, 22, 29, 33]","[5, 7, 21, 27]"
99,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-01-2021,Swedish Lotto Plus,13-01-2021,V,4 Numbers,1.98,,"[2, 9, 13, 18, 22, 29, 33]","[5, 7, 21, 27]"
100,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/09-01-2021,Swedish Lotto Plus,44440,I,7 Numbers,397850.73,,"[5, 10, 16, 17, 28, 31, 35]","[20, 21, 29, 33]"
101,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/09-01-2021,Swedish Lotto Plus,44440,II,6 Numbers + Bonus,1491.94,,"[5, 10, 16, 17, 28, 31, 35]","[20, 21, 29, 33]"
102,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/09-01-2021,Swedish Lotto Plus,44440,III,6 Numbers,149.19,,"[5, 10, 16, 17, 28, 31, 35]","[20, 21, 29, 33]"
103,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/09-01-2021,Swedish Lotto Plus,44440,IV,5 Numbers,14.92,,"[5, 10, 16, 17, 28, 31, 35]","[20, 21, 29, 33]"
104,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/09-01-2021,Swedish Lotto Plus,44440,V,4 Numbers,1.99,,"[5, 10, 16, 17, 28, 31, 35]","[20, 21, 29, 33]"
105,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-01-2021,Swedish Lotto Plus,44348,I,7 Numbers,99375.86,,"[5, 8, 17, 22, 28, 32, 35]","[2, 15, 21, 30]"
106,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-01-2021,Swedish Lotto Plus,44348,II,6 Numbers + Bonus,1490.64,,"[5, 8, 17, 22, 28, 32, 35]","[2, 15, 21, 30]"
107,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-01-2021,Swedish Lotto Plus,44348,III,6 Numbers,149.06,,"[5, 8, 17, 22, 28, 32, 35]","[2, 15, 21, 30]"
108,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-01-2021,Swedish Lotto Plus,44348,IV,5 Numbers,14.91,,"[5, 8, 17, 22, 28, 32, 35]","[2, 15, 21, 30]"
109,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-01-2021,Swedish Lotto Plus,44348,V,4 Numbers,1.99,,"[5, 8, 17, 22, 28, 32, 35]","[2, 15, 21, 30]"
110,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/02-01-2021,Swedish Lotto Plus,44228,I,7 Numbers,298102.81,,"[2, 6, 13, 19, 20, 31, 34]","[5, 12, 25, 28]"
111,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/02-01-2021,Swedish Lotto Plus,44228,II,6 Numbers + Bonus,1490.51,,"[2, 6, 13, 19, 20, 31, 34]","[5, 12, 25, 28]"
112,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/02-01-2021,Swedish Lotto Plus,44228,III,6 Numbers,149.05,,"[2, 6, 13, 19, 20, 31, 34]","[5, 12, 25, 28]"
113,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/02-01-2021,Swedish Lotto Plus,44228,IV,5 Numbers,14.91,,"[2, 6, 13, 19, 20, 31, 34]","[5, 12, 25, 28]"
114,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/02-01-2021,Swedish Lotto Plus,44228,V,4 Numbers,1.99,,"[2, 6, 13, 19, 20, 31, 34]","[5, 12, 25, 28]"
115,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-12-2020,Swedish Lotto Plus,30-12-2020,I,7 Numbers,1092412.86,,"[7, 10, 16, 17, 22, 27, 34]","[2, 5, 13, 15]"
116,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-12-2020,Swedish Lotto Plus,30-12-2020,II,6 Numbers + Bonus,1489.65,,"[7, 10, 16, 17, 22, 27, 34]","[2, 5, 13, 15]"
117,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-12-2020,Swedish Lotto Plus,30-12-2020,III,6 Numbers,148.97,,"[7, 10, 16, 17, 22, 27, 34]","[2, 5, 13, 15]"
118,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-12-2020,Swedish Lotto Plus,30-12-2020,IV,5 Numbers,14.9,,"[7, 10, 16, 17, 22, 27, 34]","[2, 5, 13, 15]"
119,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-12-2020,Swedish Lotto Plus,30-12-2020,V,4 Numbers,1.99,,"[7, 10, 16, 17, 22, 27, 34]","[2, 5, 13, 15]"
120,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/26-12-2020,Swedish Lotto Plus,26-12-2020,I,7 Numbers,792288.34,,"[2, 7, 8, 17, 22, 26, 29]","[9, 10, 27, 32]"
121,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/26-12-2020,Swedish Lotto Plus,26-12-2020,II,6 Numbers + Bonus,1485.54,,"[2, 7, 8, 17, 22, 26, 29]","[9, 10, 27, 32]"
122,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/26-12-2020,Swedish Lotto Plus,26-12-2020,III,6 Numbers,148.55,,"[2, 7, 8, 17, 22, 26, 29]","[9, 10, 27, 32]"
123,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/26-12-2020,Swedish Lotto Plus,26-12-2020,IV,5 Numbers,14.86,,"[2, 7, 8, 17, 22, 26, 29]","[9, 10, 27, 32]"
124,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/26-12-2020,Swedish Lotto Plus,26-12-2020,V,4 Numbers,1.98,,"[2, 7, 8, 17, 22, 26, 29]","[9, 10, 27, 32]"
125,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/23-12-2020,Swedish Lotto Plus,23-12-2020,I,7 Numbers,494385.32,,"[4, 5, 10, 16, 29, 34, 35]","[1, 2, 9, 17]"
